Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
4,1603409929605,22/10/2020 23:38:49,1603409929050,-4,22/10/2020 19:38:49,24435,10,questionnaire-d7os,,7400526,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-sex-2,Male
5,1603409929605,22/10/2020 23:38:49,1603409929050,-4,22/10/2020 19:38:49,24435,10,questionnaire-d7os,,7400526,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1603409929605,22/10/2020 23:38:49,1603409929050,-4,22/10/2020 19:38:49,24435,10,questionnaire-d7os,,7400526,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-race-5,White
7,1603409929605,22/10/2020 23:38:49,1603409929050,-4,22/10/2020 19:38:49,24435,10,questionnaire-d7os,,7400526,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,END QUESTIONNAIRE,78258
1,1603731153751,26/10/2020 16:52:33,1603731153636,-4,26/10/2020 12:52:33,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1536x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1603731168866,26/10/2020 16:52:48,1603731168782,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1603731168994,26/10/2020 16:52:48,1603731168783,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1603731168994,26/10/2020 16:52:48,1603731168784,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-2,Male
5,1603731168994,26/10/2020 16:52:48,1603731168784,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603731168994,26/10/2020 16:52:48,1603731168784,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1603731168994,26/10/2020 16:52:48,1603731168784,-4,26/10/2020 12:52:48,24435,10,questionnaire-d7os,,7453100,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,15148
1,1603736477391,26/10/2020 18:21:17,1603736477272,-4,26/10/2020 14:21:17,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1603736491230,26/10/2020 18:21:31,1603736491145,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-1,New England
3,1603736491339,26/10/2020 18:21:31,1603736491147,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-text,
4,1603736491339,26/10/2020 18:21:31,1603736491147,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-sex-1,Female
5,1603736491339,26/10/2020 18:21:31,1603736491147,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1603736491339,26/10/2020 18:21:31,1603736491147,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-race-5,White
7,1603736491339,26/10/2020 18:21:31,1603736491147,-4,26/10/2020 14:21:31,24435,10,questionnaire-d7os,,7456027,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,13876
1,1603737486969,26/10/2020 18:38:06,1603737486842,-4,26/10/2020 14:38:06,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1603737505941,26/10/2020 18:38:25,1603737505850,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1603737506082,26/10/2020 18:38:26,1603737505852,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1603737506082,26/10/2020 18:38:26,1603737505853,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-1,Female
5,1603737506082,26/10/2020 18:38:26,1603737505853,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603737506082,26/10/2020 18:38:26,1603737505853,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1603737506082,26/10/2020 18:38:26,1603737505853,-4,26/10/2020 14:38:25,24435,10,questionnaire-d7os,,7456316,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,19011
1,1603746391829,26/10/2020 21:06:31,1603746440530,-4,26/10/2020 17:07:20,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,BEGIN QUESTIONNAIRE,
2,1603746405305,26/10/2020 21:06:45,1603746454024,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-1,New England
3,1603746405422,26/10/2020 21:06:45,1603746454026,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-text,
4,1603746405422,26/10/2020 21:06:45,1603746454027,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-sex-2,Male
5,1603746405422,26/10/2020 21:06:45,1603746454027,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-ethnicity-2,Not Hispanic or Latino
6,1603746405422,26/10/2020 21:06:45,1603746454027,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-race-5,White
7,1603746405422,26/10/2020 21:06:45,1603746454027,-4,26/10/2020 17:07:34,24435,10,questionnaire-d7os,,7457992,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,END QUESTIONNAIRE,13497
1,1603680242905,26/10/2020 02:44:02,1603680242785,-4,25/10/2020 22:44:02,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1603680256249,26/10/2020 02:44:16,1603680256173,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-1,New England
3,1603680256374,26/10/2020 02:44:16,1603680256175,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-text,
4,1603680256374,26/10/2020 02:44:16,1603680256175,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-sex-1,Female
5,1603680256374,26/10/2020 02:44:16,1603680256175,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1603680256374,26/10/2020 02:44:16,1603680256175,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-race-5,White
7,1603680256374,26/10/2020 02:44:16,1603680256175,-4,25/10/2020 22:44:16,24435,10,questionnaire-d7os,,7433371,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,13390
1,1603483370900,23/10/2020 20:02:50,1603483371287,-4,23/10/2020 16:02:51,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1603483457165,23/10/2020 20:04:17,1603483457597,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,response-accent-1,New England
3,1603483457290,23/10/2020 20:04:17,1603483457602,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,response-accent-text,
4,1603483457290,23/10/2020 20:04:17,1603483457602,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,response-sex-2,Male
5,1603483457290,23/10/2020 20:04:17,1603483457602,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603483457290,23/10/2020 20:04:17,1603483457603,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,response-race-5,White
7,1603483457290,23/10/2020 20:04:17,1603483457603,-4,23/10/2020 16:04:17,24435,10,questionnaire-d7os,,7417108,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,C,,No,END QUESTIONNAIRE,86317
1,1603471556741,23/10/2020 16:45:56,1603471556636,-4,23/10/2020 12:45:56,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1603471583149,23/10/2020 16:46:23,1603471583079,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-accent-1,New England
3,1603471583257,23/10/2020 16:46:23,1603471583080,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-accent-text,
4,1603471583257,23/10/2020 16:46:23,1603471583080,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-sex-2,Male
5,1603471583257,23/10/2020 16:46:23,1603471583081,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1603471583257,23/10/2020 16:46:23,1603471583081,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,response-race-4,Black or African American
7,1603471583257,23/10/2020 16:46:23,1603471583081,-4,23/10/2020 12:46:23,24435,10,questionnaire-d7os,,7414670,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,C,No,END QUESTIONNAIRE,26445
1,1603470090889,23/10/2020 16:21:30,1603470090753,-4,23/10/2020 12:21:30,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1603470104203,23/10/2020 16:21:44,1603470104112,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,response-accent-1,New England
3,1603470104391,23/10/2020 16:21:44,1603470104113,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,response-accent-text,
4,1603470104391,23/10/2020 16:21:44,1603470104113,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,response-sex-1,Female
5,1603470104391,23/10/2020 16:21:44,1603470104114,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603470104391,23/10/2020 16:21:44,1603470104114,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,response-race-5,White
7,1603470104391,23/10/2020 16:21:44,1603470104114,-4,23/10/2020 12:21:44,24435,10,questionnaire-d7os,,7414266,116227,2165470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Fail,Demographics,1,Yes,Fail,,Fail,Fail,One Talker,B,,No,END QUESTIONNAIRE,13361
1,1603395455980,22/10/2020 19:37:35,1603395455831,-4,22/10/2020 15:37:35,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,BEGIN QUESTIONNAIRE,
2,1603395473093,22/10/2020 19:37:53,1603395473014,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-1,New England
3,1603395473231,22/10/2020 19:37:53,1603395473016,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-text,
4,1603395473231,22/10/2020 19:37:53,1603395473016,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-sex-1,Female
5,1603395473231,22/10/2020 19:37:53,1603395473016,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-ethnicity-2,Not Hispanic or Latino
6,1603395473231,22/10/2020 19:37:53,1603395473016,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-race-5,White
7,1603395473231,22/10/2020 19:37:53,1603395473016,-4,22/10/2020 15:37:53,24435,10,questionnaire-d7os,,7398879,121249,2160707,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1425x789,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,END QUESTIONNAIRE,17185
END OF FILE
