Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
3,1605888567474,20/11/2020 16:09:27,1605888567269,-5,20/11/2020 11:09:27,24435,13,questionnaire-t1fh,,7995620,118372,2375796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,consent-quantised,1
4,1605888567474,20/11/2020 16:09:27,1605888567269,-5,20/11/2020 11:09:27,24435,13,questionnaire-t1fh,,7995620,118372,2375796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,END QUESTIONNAIRE,280232
1,1605908749643,20/11/2020 21:45:49,1605908749315,-5,20/11/2020 16:45:49,24435,13,questionnaire-t1fh,,8006058,113686,2378806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1280x609,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1605908783608,20/11/2020 21:46:23,1605908783340,-5,20/11/2020 16:46:23,24435,13,questionnaire-t1fh,,8006058,113686,2378806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1263x609,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent,Yes
3,1605908783780,20/11/2020 21:46:23,1605908783342,-5,20/11/2020 16:46:23,24435,13,questionnaire-t1fh,,8006058,113686,2378806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1263x609,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent-quantised,1
4,1605908783780,20/11/2020 21:46:23,1605908783342,-5,20/11/2020 16:46:23,24435,13,questionnaire-t1fh,,8006058,113686,2378806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1263x609,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,END QUESTIONNAIRE,34027
1,1605846846011,20/11/2020 04:34:06,1605846845877,-5,19/11/2020 23:34:05,24435,13,questionnaire-t1fh,,7963804,118213,2368979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x764,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1605846909018,20/11/2020 04:35:09,1605846908896,-5,19/11/2020 23:35:08,24435,13,questionnaire-t1fh,,7963804,118213,2368979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x764,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,consent,Yes
3,1605846909159,20/11/2020 04:35:09,1605846908897,-5,19/11/2020 23:35:08,24435,13,questionnaire-t1fh,,7963804,118213,2368979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x764,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,consent-quantised,1
4,1605846909159,20/11/2020 04:35:09,1605846908897,-5,19/11/2020 23:35:08,24435,13,questionnaire-t1fh,,7963804,118213,2368979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x764,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,END QUESTIONNAIRE,63020
1,1605843124055,20/11/2020 03:32:04,1605843123913,-5,19/11/2020 22:32:03,24435,13,questionnaire-t1fh,,7963538,122209,2368855,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1152x670,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1605843180089,20/11/2020 03:33:00,1605843179997,-5,19/11/2020 22:32:59,24435,13,questionnaire-t1fh,,7963538,122209,2368855,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1152x670,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,C,,No,consent,Yes
3,1605843180292,20/11/2020 03:33:00,1605843180000,-5,19/11/2020 22:33:00,24435,13,questionnaire-t1fh,,7963538,122209,2368855,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1152x670,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,C,,No,consent-quantised,1
4,1605843180292,20/11/2020 03:33:00,1605843180000,-5,19/11/2020 22:33:00,24435,13,questionnaire-t1fh,,7963538,122209,2368855,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1152x670,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,C,,No,END QUESTIONNAIRE,56087
1,1605833343111,20/11/2020 00:49:03,1605833342876,-5,19/11/2020 19:49:02,24435,13,questionnaire-t1fh,,7962624,118456,2368532,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.193,1440x900,1185x720,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1605833551562,20/11/2020 00:52:31,1605833551498,-5,19/11/2020 19:52:31,24435,13,questionnaire-t1fh,,7962624,118456,2368532,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.193,1440x900,1185x720,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,consent,Yes
3,1605833551703,20/11/2020 00:52:31,1605833551501,-5,19/11/2020 19:52:31,24435,13,questionnaire-t1fh,,7962624,118456,2368532,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.193,1440x900,1185x720,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,consent-quantised,1
4,1605833551703,20/11/2020 00:52:31,1605833551501,-5,19/11/2020 19:52:31,24435,13,questionnaire-t1fh,,7962624,118456,2368532,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.193,1440x900,1185x720,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,END QUESTIONNAIRE,208625
1,1605586774826,17/11/2020 04:19:34,1605586775277,-5,16/11/2020 23:19:35,24435,13,questionnaire-t1fh,,7837382,113986,2329218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1368x912,1368x770,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1605586846492,17/11/2020 04:20:46,1605586846965,-5,16/11/2020 23:20:46,24435,13,questionnaire-t1fh,,7837382,113986,2329218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1368x912,1351x770,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent,Yes
3,1605586846601,17/11/2020 04:20:46,1605586846969,-5,16/11/2020 23:20:46,24435,13,questionnaire-t1fh,,7837382,113986,2329218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1368x912,1351x770,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent-quantised,1
4,1605586846601,17/11/2020 04:20:46,1605586846969,-5,16/11/2020 23:20:46,24435,13,questionnaire-t1fh,,7837382,113986,2329218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1368x912,1351x770,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,END QUESTIONNAIRE,71692
1,1605569287533,16/11/2020 23:28:07,1605569287395,-5,16/11/2020 18:28:07,24435,13,questionnaire-t1fh,,7834756,113923,2328538,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.193,1440x900,1390x703,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1605569310064,16/11/2020 23:28:30,1605569309824,-5,16/11/2020 18:28:29,24435,13,questionnaire-t1fh,,7834756,113923,2328538,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.193,1440x900,1390x703,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,C,,No,consent,Yes
3,1605569310330,16/11/2020 23:28:30,1605569309825,-5,16/11/2020 18:28:29,24435,13,questionnaire-t1fh,,7834756,113923,2328538,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.193,1440x900,1390x703,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,C,,No,consent-quantised,1
4,1605569310330,16/11/2020 23:28:30,1605569309826,-5,16/11/2020 18:28:29,24435,13,questionnaire-t1fh,,7834756,113923,2328538,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.193,1440x900,1390x703,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,C,,No,END QUESTIONNAIRE,22431
1,1605555778682,16/11/2020 19:42:58,1605555778583,-5,16/11/2020 14:42:58,24435,13,questionnaire-t1fh,,7831010,114247,2327226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1280x720,1280x610,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1605555787704,16/11/2020 19:43:07,1605555787678,-5,16/11/2020 14:43:07,24435,13,questionnaire-t1fh,,7831010,114247,2327226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1280x720,1263x610,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent,Yes
3,1605555787845,16/11/2020 19:43:07,1605555787682,-5,16/11/2020 14:43:07,24435,13,questionnaire-t1fh,,7831010,114247,2327226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1280x720,1263x610,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,consent-quantised,1
4,1605555787845,16/11/2020 19:43:07,1605555787682,-5,16/11/2020 14:43:07,24435,13,questionnaire-t1fh,,7831010,114247,2327226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1280x720,1263x610,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,B,No,END QUESTIONNAIRE,9099
1,1605401508294,15/11/2020 00:51:48,1605401508143,-5,14/11/2020 19:51:48,24435,13,questionnaire-t1fh,,7795082,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1605401514649,15/11/2020 00:51:54,1605401514549,-5,14/11/2020 19:51:54,24435,13,questionnaire-t1fh,,7795082,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent,Yes
3,1605401514774,15/11/2020 00:51:54,1605401514551,-5,14/11/2020 19:51:54,24435,13,questionnaire-t1fh,,7795082,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent-quantised,1
4,1605401514774,15/11/2020 00:51:54,1605401514552,-5,14/11/2020 19:51:54,24435,13,questionnaire-t1fh,,7795082,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,6409
1,1605296661119,13/11/2020 19:44:21,1605296660507,-5,13/11/2020 14:44:20,24435,13,questionnaire-t1fh,,7777839,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1405x711,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1605296688442,13/11/2020 19:44:48,1605296687916,-5,13/11/2020 14:44:47,24435,13,questionnaire-t1fh,,7777839,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1405x711,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,C,No,consent,Yes
3,1605296688567,13/11/2020 19:44:48,1605296687918,-5,13/11/2020 14:44:47,24435,13,questionnaire-t1fh,,7777839,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1405x711,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,C,No,consent-quantised,1
4,1605296688567,13/11/2020 19:44:48,1605296687918,-5,13/11/2020 14:44:47,24435,13,questionnaire-t1fh,,7777839,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1405x711,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,C,No,END QUESTIONNAIRE,27411
1,1605045319602,10/11/2020 21:55:19,1605045319449,-5,10/11/2020 16:55:19,24435,13,questionnaire-t1fh,,7706031,122338,2285234,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1264x764,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1605045332729,10/11/2020 21:55:32,1605045332616,-5,10/11/2020 16:55:32,24435,13,questionnaire-t1fh,,7706031,122338,2285234,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1264x764,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,consent,Yes
3,1605045332869,10/11/2020 21:55:32,1605045332618,-5,10/11/2020 16:55:32,24435,13,questionnaire-t1fh,,7706031,122338,2285234,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1264x764,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,consent-quantised,1
4,1605045332869,10/11/2020 21:55:32,1605045332618,-5,10/11/2020 16:55:32,24435,13,questionnaire-t1fh,,7706031,122338,2285234,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1264x764,Pass,Information-Sheet,2,Yes,Fail,Pass,Pass,,One Talker,B,,No,END QUESTIONNAIRE,13169
1,1605028501374,10/11/2020 17:15:01,1605028501247,-5,10/11/2020 12:15:01,24435,13,questionnaire-t1fh,,7699672,120961,2283218,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1440x837,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1605028533987,10/11/2020 17:15:33,1605028533942,-5,10/11/2020 12:15:33,24435,13,questionnaire-t1fh,,7699672,120961,2283218,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1440x837,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,B,,No,consent,Yes
3,1605028534112,10/11/2020 17:15:34,1605028533944,-5,10/11/2020 12:15:33,24435,13,questionnaire-t1fh,,7699672,120961,2283218,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1440x837,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,B,,No,consent-quantised,1
4,1605028534112,10/11/2020 17:15:34,1605028533944,-5,10/11/2020 12:15:33,24435,13,questionnaire-t1fh,,7699672,120961,2283218,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1440x837,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,B,,No,END QUESTIONNAIRE,32697
END OF FILE
