Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
4,1603850489874,28/10/2020 02:01:29,1603850489585,-4,27/10/2020 22:01:29,24435,12,questionnaire-d7os,,7481931,122200,2186491,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.111,1440x900,1440x766,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-sex-1,Female
5,1603850489874,28/10/2020 02:01:29,1603850489586,-4,27/10/2020 22:01:29,24435,12,questionnaire-d7os,,7481931,122200,2186491,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.111,1440x900,1440x766,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1603850489874,28/10/2020 02:01:29,1603850489586,-4,27/10/2020 22:01:29,24435,12,questionnaire-d7os,,7481931,122200,2186491,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.111,1440x900,1440x766,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,response-race-5,White
7,1603850489874,28/10/2020 02:01:29,1603850489586,-4,27/10/2020 22:01:29,24435,12,questionnaire-d7os,,7481931,122200,2186491,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.111,1440x900,1440x766,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,C,No,END QUESTIONNAIRE,15465
1,1603907268707,28/10/2020 17:47:48,1603907268653,-4,28/10/2020 13:47:48,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1603907284176,28/10/2020 17:48:04,1603907284164,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-1,New England
3,1603907284301,28/10/2020 17:48:04,1603907284166,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-text,
4,1603907284301,28/10/2020 17:48:04,1603907284166,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-sex-1,Female
5,1603907284301,28/10/2020 17:48:04,1603907284167,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603907284301,28/10/2020 17:48:04,1603907284167,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-race-5,White
7,1603907284301,28/10/2020 17:48:04,1603907284167,-4,28/10/2020 13:48:04,24435,12,questionnaire-d7os,,7494604,113491,2191308,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x789,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,END QUESTIONNAIRE,15514
1,1604444621730,03/11/2020 23:03:41,1604444620173,-5,03/11/2020 18:03:40,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1604444632433,03/11/2020 23:03:52,1604444630934,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-accent-1,New England
3,1604444632558,03/11/2020 23:03:52,1604444630935,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-accent-text,
4,1604444632558,03/11/2020 23:03:52,1604444630936,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-sex-2,Male
5,1604444632558,03/11/2020 23:03:52,1604444630936,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-ethnicity-2,Not Hispanic or Latino
6,1604444632558,03/11/2020 23:03:52,1604444630936,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-race-5,White
7,1604444632558,03/11/2020 23:03:52,1604444630936,-5,03/11/2020 18:03:50,24435,12,questionnaire-d7os,,7587311,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,END QUESTIONNAIRE,10763
1,1604343563363,02/11/2020 18:59:23,1604343563273,-5,02/11/2020 13:59:23,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1604343594169,02/11/2020 18:59:54,1604343594096,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-accent-1,New England
3,1604343594297,02/11/2020 18:59:54,1604343594097,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-accent-text,
4,1604343594297,02/11/2020 18:59:54,1604343594097,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-sex-2,Male
5,1604343594297,02/11/2020 18:59:54,1604343594097,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-ethnicity-1,Hispanic or Latino
6,1604343594297,02/11/2020 18:59:54,1604343594097,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,response-race-7,Decline to state
7,1604343594297,02/11/2020 18:59:54,1604343594098,-5,02/11/2020 13:59:54,24435,12,questionnaire-d7os,,7566198,120709,2232572,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.80,1440x900,797x766,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,B,No,END QUESTIONNAIRE,30825
1,1603919091271,28/10/2020 21:04:51,1603919091151,-4,28/10/2020 17:04:51,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1603919109386,28/10/2020 21:05:09,1603919109334,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1603919109526,28/10/2020 21:05:09,1603919109336,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1603919109526,28/10/2020 21:05:09,1603919109336,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-1,Female
5,1603919109526,28/10/2020 21:05:09,1603919109336,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1603919109526,28/10/2020 21:05:09,1603919109336,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1603919109526,28/10/2020 21:05:09,1603919109337,-4,28/10/2020 17:05:09,24435,12,questionnaire-d7os,,7496372,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,18186
END OF FILE
