Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
3,1603471461959,23/10/2020 16:44:21,1603471461768,-4,23/10/2020 12:44:21,24435,10,questionnaire-t1fh,,7414625,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,consent-quantised,1
4,1603471461959,23/10/2020 16:44:21,1603471461768,-4,23/10/2020 12:44:21,24435,10,questionnaire-t1fh,,7414625,113551,2165609,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 73.0.3683.103,1680x1050,1463x869,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,END QUESTIONNAIRE,10196
1,1603680147535,26/10/2020 02:42:27,1603680147413,-4,25/10/2020 22:42:27,24435,10,questionnaire-t1fh,,7433355,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1603680154675,26/10/2020 02:42:34,1603680154604,-4,25/10/2020 22:42:34,24435,10,questionnaire-t1fh,,7433355,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,consent,Yes
3,1603680154800,26/10/2020 02:42:34,1603680154606,-4,25/10/2020 22:42:34,24435,10,questionnaire-t1fh,,7433355,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,consent-quantised,1
4,1603680154800,26/10/2020 02:42:34,1603680154606,-4,25/10/2020 22:42:34,24435,10,questionnaire-t1fh,,7433355,122392,2172422,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1440x812,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,7194
1,1603731070859,26/10/2020 16:51:10,1603731070732,-4,26/10/2020 12:51:10,24435,10,questionnaire-t1fh,,7453033,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1536x754,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1603731092469,26/10/2020 16:51:32,1603731092375,-4,26/10/2020 12:51:32,24435,10,questionnaire-t1fh,,7453033,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent,Yes
3,1603731092609,26/10/2020 16:51:32,1603731092376,-4,26/10/2020 12:51:32,24435,10,questionnaire-t1fh,,7453033,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent-quantised,1
4,1603731092609,26/10/2020 16:51:32,1603731092376,-4,26/10/2020 12:51:32,24435,10,questionnaire-t1fh,,7453033,122413,2177265,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,21644
1,1603736342251,26/10/2020 18:19:02,1603736342129,-4,26/10/2020 14:19:02,24435,10,questionnaire-t1fh,,7455980,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1603736414493,26/10/2020 18:20:14,1603736414395,-4,26/10/2020 14:20:14,24435,10,questionnaire-t1fh,,7455980,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,consent,Yes
3,1603736414587,26/10/2020 18:20:14,1603736414397,-4,26/10/2020 14:20:14,24435,10,questionnaire-t1fh,,7455980,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,consent-quantised,1
4,1603736414587,26/10/2020 18:20:14,1603736414397,-4,26/10/2020 14:20:14,24435,10,questionnaire-t1fh,,7455980,113545,2178025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,72268
1,1603737354358,26/10/2020 18:35:54,1603737354239,-4,26/10/2020 14:35:54,24435,10,questionnaire-t1fh,,7456279,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1603737419789,26/10/2020 18:36:59,1603737419636,-4,26/10/2020 14:36:59,24435,10,questionnaire-t1fh,,7456279,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent,Yes
3,1603737419930,26/10/2020 18:36:59,1603737419638,-4,26/10/2020 14:36:59,24435,10,questionnaire-t1fh,,7456279,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,consent-quantised,1
4,1603737419930,26/10/2020 18:36:59,1603737419638,-4,26/10/2020 14:36:59,24435,10,questionnaire-t1fh,,7456279,117328,2178107,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,65400
1,1603746270762,26/10/2020 21:04:30,1603746319427,-4,26/10/2020 17:05:19,24435,10,questionnaire-t1fh,,7457976,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,A,No,BEGIN QUESTIONNAIRE,
2,1603746329033,26/10/2020 21:05:29,1603746377743,-4,26/10/2020 17:06:17,24435,10,questionnaire-t1fh,,7457976,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,A,No,consent,Yes
3,1603746329208,26/10/2020 21:05:29,1603746377745,-4,26/10/2020 17:06:17,24435,10,questionnaire-t1fh,,7457976,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,A,No,consent-quantised,1
4,1603746329208,26/10/2020 21:05:29,1603746377745,-4,26/10/2020 17:06:17,24435,10,questionnaire-t1fh,,7457976,122362,2178707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1439x757,Pass,Information-Sheet,2,Yes,Pass,Pass,,,Two Talker,,A,No,END QUESTIONNAIRE,58318
1,1603399495302,22/10/2020 20:44:55,1603399495209,-4,22/10/2020 16:44:55,24435,10,questionnaire-t1fh,,7399458,115573,2160966,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1603400281547,22/10/2020 20:58:01,1603400281529,-4,22/10/2020 16:58:01,24435,10,questionnaire-t1fh,,7399458,115573,2160966,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,consent,Yes
3,1603400281700,22/10/2020 20:58:01,1603400281532,-4,22/10/2020 16:58:01,24435,10,questionnaire-t1fh,,7399458,115573,2160966,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,consent-quantised,1
4,1603400281700,22/10/2020 20:58:01,1603400281532,-4,22/10/2020 16:58:01,24435,10,questionnaire-t1fh,,7399458,115573,2160966,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 86.0.4240.80,1440x900,1440x821,Pass,Information-Sheet,2,Yes,Pass,Pass,,,One Talker,B,,No,END QUESTIONNAIRE,786324
1,1603409738920,22/10/2020 23:35:38,1603409738795,-4,22/10/2020 19:35:38,24435,10,questionnaire-t1fh,,7400518,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1324x756,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1603409756235,22/10/2020 23:35:56,1603409756195,-4,22/10/2020 19:35:56,24435,10,questionnaire-t1fh,,7400518,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,consent,Yes
3,1603409756392,22/10/2020 23:35:56,1603409756198,-4,22/10/2020 19:35:56,24435,10,questionnaire-t1fh,,7400518,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,consent-quantised,1
4,1603409756392,22/10/2020 23:35:56,1603409756198,-4,22/10/2020 19:35:56,24435,10,questionnaire-t1fh,,7400518,117253,2161305,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1440x900,1440x756,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,Two Talker,,C,No,END QUESTIONNAIRE,17404
1,1603483243769,23/10/2020 20:00:43,1603483244117,-4,23/10/2020 16:00:44,24435,10,questionnaire-t1fh,,7417097,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x591,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1603483263039,23/10/2020 20:01:03,1603483263453,-4,23/10/2020 16:01:03,24435,10,questionnaire-t1fh,,7417097,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,consent,Yes
3,1603483263164,23/10/2020 20:01:03,1603483263457,-4,23/10/2020 16:01:03,24435,10,questionnaire-t1fh,,7417097,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,consent-quantised,1
4,1603483263164,23/10/2020 20:01:03,1603483263458,-4,23/10/2020 16:01:03,24435,10,questionnaire-t1fh,,7417097,117973,2166351,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1263x591,Fail,Information-Sheet,2,Yes,Fail,,Fail,Fail,One Talker,C,,No,END QUESTIONNAIRE,19341
END OF FILE
