Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
21,1601919262027,05/10/2020 17:34:22,1601919266519,-4,05/10/2020 13:34:26,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,7,6,1,Trial,Zone3,response_keyboard_single,1055.900000006659,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
22,1601919262949,05/10/2020 17:34:22,1601919267455,-4,05/10/2020 13:34:27,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,7,6,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
23,1601919263043,05/10/2020 17:34:23,1601919267467,-4,05/10/2020 13:34:27,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,8,7,1,Trial,Zone5,content_web_audio,0.9349999891128391,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
24,1601919263923,05/10/2020 17:34:23,1601919268407,-4,05/10/2020 13:34:28,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,8,7,1,Trial,Zone4,response_keyboard_single,940.7500000088476,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
25,1601919264948,05/10/2020 17:34:24,1601919269455,-4,05/10/2020 13:34:29,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,8,7,1,Trial,Zone1,timelimit_screen,2000.87999999999,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
26,1601919265066,05/10/2020 17:34:25,1601919269467,-4,05/10/2020 13:34:29,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,9,8,1,Trial,Zone5,content_web_audio,0.7850000110920519,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
27,1601919265926,05/10/2020 17:34:25,1601919270423,-4,05/10/2020 13:34:30,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,9,8,1,Trial,Zone4,response_keyboard_single,956.9750000082422,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
28,1601919266944,05/10/2020 17:34:26,1601919271459,-4,05/10/2020 13:34:31,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,9,8,1,Trial,Zone1,timelimit_screen,2002.9809999999998,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
29,1601919267054,05/10/2020 17:34:27,1601919271472,-4,05/10/2020 13:34:31,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,10,9,1,Trial,Zone5,content_web_audio,0.8899999957066029,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
30,1601919268194,05/10/2020 17:34:28,1601919272710,-4,05/10/2020 13:34:32,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,10,9,1,Trial,Zone3,response_keyboard_single,1238.454999984242,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
31,1601919268960,05/10/2020 17:34:28,1601919273459,-4,05/10/2020 13:34:33,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,10,9,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
32,1601919269069,05/10/2020 17:34:29,1601919273470,-4,05/10/2020 13:34:33,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,11,10,1,Trial,Zone5,content_web_audio,0.9649999847169966,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
33,1601919270023,05/10/2020 17:34:30,1601919274524,-4,05/10/2020 13:34:34,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,11,10,1,Trial,Zone3,response_keyboard_single,1054.2549999954645,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
34,1601919270944,05/10/2020 17:34:30,1601919275461,-4,05/10/2020 13:34:35,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,11,10,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
35,1601919271085,05/10/2020 17:34:31,1601919275471,-4,05/10/2020 13:34:35,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,12,11,1,Trial,Zone5,content_web_audio,0.9699999936856329,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
36,1601919271944,05/10/2020 17:34:31,1601919276453,-4,05/10/2020 13:34:36,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,12,11,1,Trial,Zone3,response_keyboard_single,983.2300000125542,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
37,1601919272944,05/10/2020 17:34:32,1601919277461,-4,05/10/2020 13:34:37,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,12,11,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
38,1601919273085,05/10/2020 17:34:33,1601919277472,-4,05/10/2020 13:34:37,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,13,12,1,Trial,Zone5,content_web_audio,0.9699999936856329,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
39,1601919273901,05/10/2020 17:34:33,1601919278415,-4,05/10/2020 13:34:38,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,13,12,1,Trial,Zone4,response_keyboard_single,943.7849999812897,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
40,1601919274952,05/10/2020 17:34:34,1601919279462,-4,05/10/2020 13:34:39,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,13,12,1,Trial,Zone1,timelimit_screen,2000.8799999999756,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
41,1601919275077,05/10/2020 17:34:35,1601919279474,-4,05/10/2020 13:34:39,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,14,13,1,Trial,Zone5,content_web_audio,0.9049999935086817,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
42,1601919276061,05/10/2020 17:34:36,1601919280573,-4,05/10/2020 13:34:40,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,14,13,1,Trial,Zone3,response_keyboard_single,1100.6150000030175,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
43,1601919276952,05/10/2020 17:34:36,1601919281463,-4,05/10/2020 13:34:41,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,14,13,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
44,1601919277171,05/10/2020 17:34:37,1601919281472,-4,05/10/2020 13:34:41,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,15,14,1,Trial,Zone5,content_web_audio,0.7900000200606883,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
45,1601919277702,05/10/2020 17:34:37,1601919282215,-4,05/10/2020 13:34:42,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,15,14,1,Trial,Zone4,response_keyboard_single,743.4850000136066,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
46,1601919278967,05/10/2020 17:34:38,1601919283470,-4,05/10/2020 13:34:43,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,15,14,1,Trial,Zone1,timelimit_screen,2006.2069999999949,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
47,1601919279093,05/10/2020 17:34:39,1601919283483,-4,05/10/2020 13:34:43,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,16,15,1,Trial,Zone5,content_web_audio,1.0550000006332994,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
48,1601919280017,05/10/2020 17:34:40,1601919284492,-4,05/10/2020 13:34:44,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,16,15,1,Trial,Zone3,response_keyboard_single,1010.0600000005215,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
49,1601919280971,05/10/2020 17:34:40,1601919285471,-4,05/10/2020 13:34:45,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,16,15,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
50,1601919281080,05/10/2020 17:34:41,1601919285481,-4,05/10/2020 13:34:45,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,17,16,1,Trial,Zone5,content_web_audio,1.3949999993201345,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
51,1601919281924,05/10/2020 17:34:41,1601919286427,-4,05/10/2020 13:34:46,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,17,16,1,Trial,Zone4,response_keyboard_single,946.5300000156276,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
52,1601919282960,05/10/2020 17:34:42,1601919287471,-4,05/10/2020 13:34:47,24435,9,task-xdv9,,7082238,122323,2052406,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1280x800,1280x721,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,D,,monologueD,monologueD,17,16,1,Trial,Zone1,timelimit_screen,2000.8800000000047,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
