Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1606601778801,28/11/2020 22:16:18,1606601778756,-5,28/11/2020 17:16:18,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,3,2,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
12,1606601778926,28/11/2020 22:16:18,1606601778772,-5,28/11/2020 17:16:18,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone5,content_web_audio,0.8500000112690032,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
13,1606601779473,28/11/2020 22:16:19,1606601779432,-5,28/11/2020 17:16:19,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone4,response_keyboard_single,659.9950000236277,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
14,1606601780807,28/11/2020 22:16:20,1606601780755,-5,28/11/2020 17:16:20,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
15,1606601780932,28/11/2020 22:16:20,1606601780766,-5,28/11/2020 17:16:20,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone5,content_web_audio,0.8650000090710819,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
16,1606601781823,28/11/2020 22:16:21,1606601781773,-5,28/11/2020 17:16:21,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone4,response_keyboard_single,1007.9600000171922,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
17,1606601782791,28/11/2020 22:16:22,1606601782755,-5,28/11/2020 17:16:22,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
18,1606601782948,28/11/2020 22:16:22,1606601782772,-5,28/11/2020 17:16:22,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone5,content_web_audio,0.7749999931547791,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
19,1606601783762,28/11/2020 22:16:23,1606601783723,-5,28/11/2020 17:16:23,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone3,response_keyboard_single,952.0999999949709,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
20,1606601784799,28/11/2020 22:16:24,1606601784756,-5,28/11/2020 17:16:24,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
21,1606601784940,28/11/2020 22:16:24,1606601784769,-5,28/11/2020 17:16:24,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone5,content_web_audio,0.7999999797903001,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
22,1606601785565,28/11/2020 22:16:25,1606601785524,-5,28/11/2020 17:16:25,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone3,response_keyboard_single,756.2699999834877,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
23,1606601786799,28/11/2020 22:16:26,1606601786756,-5,28/11/2020 17:16:26,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
24,1606601786924,28/11/2020 22:16:26,1606601786769,-5,28/11/2020 17:16:26,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone5,content_web_audio,0.8249999955296516,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
25,1606601787393,28/11/2020 22:16:27,1606601787352,-5,28/11/2020 17:16:27,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone4,response_keyboard_single,583.2499999960419,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
26,1606601788788,28/11/2020 22:16:28,1606601788753,-5,28/11/2020 17:16:28,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
27,1606601788929,28/11/2020 22:16:28,1606601788767,-5,28/11/2020 17:16:28,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone5,content_web_audio,0.830000004498288,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
28,1606601789405,28/11/2020 22:16:29,1606601789364,-5,28/11/2020 17:16:29,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone4,response_keyboard_single,598.8500000094064,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
29,1606601790800,28/11/2020 22:16:30,1606601790746,-5,28/11/2020 17:16:30,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone1,timelimit_screen,1994.6810000000114,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
30,1606601790941,28/11/2020 22:16:30,1606601790762,-5,28/11/2020 17:16:30,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone5,content_web_audio,1.2350000033620745,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
31,1606601791410,28/11/2020 22:16:31,1606601791364,-5,28/11/2020 17:16:31,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone4,response_keyboard_single,603.3600000082515,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
32,1606601792795,28/11/2020 22:16:32,1606601792743,-5,28/11/2020 17:16:32,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
33,1606601792967,28/11/2020 22:16:32,1606601792756,-5,28/11/2020 17:16:32,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone5,content_web_audio,0.7899999909568578,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
34,1606601793264,28/11/2020 22:16:33,1606601793217,-5,28/11/2020 17:16:33,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone3,response_keyboard_single,461.7900000012014,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
35,1606601794779,28/11/2020 22:16:34,1606601794741,-5,28/11/2020 17:16:34,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
36,1606601794904,28/11/2020 22:16:34,1606601794752,-5,28/11/2020 17:16:34,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone5,content_web_audio,0.8450000023003668,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
37,1606601795545,28/11/2020 22:16:35,1606601795494,-5,28/11/2020 17:16:35,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone4,response_keyboard_single,743.8100000144914,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
38,1606601796797,28/11/2020 22:16:36,1606601796740,-5,28/11/2020 17:16:36,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
39,1606601796922,28/11/2020 22:16:36,1606601796753,-5,28/11/2020 17:16:36,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone5,content_web_audio,0.9299999801442027,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
40,1606601797562,28/11/2020 22:16:37,1606601797517,-5,28/11/2020 17:16:37,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone3,response_keyboard_single,765.1849999965634,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
41,1606601798781,28/11/2020 22:16:38,1606601798737,-5,28/11/2020 17:16:38,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
42,1606601798906,28/11/2020 22:16:38,1606601798749,-5,28/11/2020 17:16:38,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone5,content_web_audio,0.7900000200606883,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
43,1606601799375,28/11/2020 22:16:39,1606601799286,-5,28/11/2020 17:16:39,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone4,response_keyboard_single,537.9850000026636,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
44,1606601800785,28/11/2020 22:16:40,1606601800736,-5,28/11/2020 17:16:40,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
45,1606601800910,28/11/2020 22:16:40,1606601800748,-5,28/11/2020 17:16:40,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone5,content_web_audio,0.7650000043213367,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
46,1606601801275,28/11/2020 22:16:41,1606601801210,-5,28/11/2020 17:16:41,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone3,response_keyboard_single,462.7350000082515,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
47,1606601802799,28/11/2020 22:16:42,1606601802742,-5,28/11/2020 17:16:42,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone1,timelimit_screen,2008.0939999999973,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
48,1606601802909,28/11/2020 22:16:42,1606601802758,-5,28/11/2020 17:16:42,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone5,content_web_audio,0.8250000246334821,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
49,1606601803330,28/11/2020 22:16:43,1606601803272,-5,28/11/2020 17:16:43,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone3,response_keyboard_single,514.7950000246055,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
50,1606601804846,28/11/2020 22:16:44,1606601804741,-5,28/11/2020 17:16:44,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
51,1606601804971,28/11/2020 22:16:44,1606601804751,-5,28/11/2020 17:16:44,24435,15,task-vk34,,8195834,113284,2442621,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.198,1440x900,1440x789,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,17,16,1,Trial,Zone5,content_web_audio,0.7200000109151006,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
