Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1603130183106,19/10/2020 17:56:23,1603130182933,-4,19/10/2020 13:56:22,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,4,3,1,Trial,Zone5,content_web_audio,0.9999999999854481,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
12,1603130183684,19/10/2020 17:56:23,1603130183579,-4,19/10/2020 13:56:23,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,4,3,1,Trial,Zone3,response_keyboard_single,647.9999999999854,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
13,1603130184996,19/10/2020 17:56:24,1603130184929,-4,19/10/2020 13:56:24,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,4,3,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
14,1603130185106,19/10/2020 17:56:25,1603130184938,-4,19/10/2020 13:56:24,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,5,4,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
15,1603130185559,19/10/2020 17:56:25,1603130185506,-4,19/10/2020 13:56:25,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,5,4,1,Trial,Zone4,response_keyboard_single,567.9999999999854,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
16,1603130186981,19/10/2020 17:56:26,1603130186928,-4,19/10/2020 13:56:26,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,5,4,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
17,1603130187106,19/10/2020 17:56:27,1603130186936,-4,19/10/2020 13:56:26,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,6,5,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
18,1603130187575,19/10/2020 17:56:27,1603130187515,-4,19/10/2020 13:56:27,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,6,5,1,Trial,Zone4,response_keyboard_single,579,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
19,1603130188997,19/10/2020 17:56:28,1603130188928,-4,19/10/2020 13:56:28,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,6,5,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
20,1603130189107,19/10/2020 17:56:29,1603130188936,-4,19/10/2020 13:56:28,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,7,6,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
21,1603130189856,19/10/2020 17:56:29,1603130189796,-4,19/10/2020 13:56:29,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,7,6,1,Trial,Zone3,response_keyboard_single,860,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
22,1603130190997,19/10/2020 17:56:30,1603130190932,-4,19/10/2020 13:56:30,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,7,6,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
23,1603130191122,19/10/2020 17:56:31,1603130190940,-4,19/10/2020 13:56:30,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,8,7,1,Trial,Zone5,content_web_audio,1.000000000014552,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
24,1603130191686,19/10/2020 17:56:31,1603130191622,-4,19/10/2020 13:56:31,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,8,7,1,Trial,Zone4,response_keyboard_single,682,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
25,1603130192998,19/10/2020 17:56:32,1603130192934,-4,19/10/2020 13:56:32,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,8,7,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
26,1603130193153,19/10/2020 17:56:33,1603130192943,-4,19/10/2020 13:56:32,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,9,8,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
27,1603130193606,19/10/2020 17:56:33,1603130193536,-4,19/10/2020 13:56:33,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,9,8,1,Trial,Zone4,response_keyboard_single,593,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
28,1603130195045,19/10/2020 17:56:35,1603130194936,-4,19/10/2020 13:56:34,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,9,8,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
29,1603130195170,19/10/2020 17:56:35,1603130194945,-4,19/10/2020 13:56:34,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,10,9,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
30,1603130195606,19/10/2020 17:56:35,1603130195537,-4,19/10/2020 13:56:35,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,10,9,1,Trial,Zone3,response_keyboard_single,593,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
31,1603130197028,19/10/2020 17:56:37,1603130196935,-4,19/10/2020 13:56:36,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,10,9,1,Trial,Zone1,timelimit_screen,1998,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
32,1603130197201,19/10/2020 17:56:37,1603130196942,-4,19/10/2020 13:56:36,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,11,10,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
33,1603130197419,19/10/2020 17:56:37,1603130197360,-4,19/10/2020 13:56:37,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,11,10,1,Trial,Zone3,response_keyboard_single,418,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
34,1603130199001,19/10/2020 17:56:39,1603130198937,-4,19/10/2020 13:56:38,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,11,10,1,Trial,Zone1,timelimit_screen,2002,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
35,1603130199110,19/10/2020 17:56:39,1603130198944,-4,19/10/2020 13:56:38,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,12,11,1,Trial,Zone5,content_web_audio,0.9999999999854481,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
36,1603130199438,19/10/2020 17:56:39,1603130199386,-4,19/10/2020 13:56:39,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,12,11,1,Trial,Zone3,response_keyboard_single,442.99999999998545,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
37,1603130201017,19/10/2020 17:56:41,1603130200940,-4,19/10/2020 13:56:40,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,12,11,1,Trial,Zone1,timelimit_screen,2003,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
38,1603130201126,19/10/2020 17:56:41,1603130200948,-4,19/10/2020 13:56:40,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,13,12,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
39,1603130201485,19/10/2020 17:56:41,1603130201428,-4,19/10/2020 13:56:41,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,13,12,1,Trial,Zone4,response_keyboard_single,481.00000000001455,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
40,1603130203006,19/10/2020 17:56:43,1603130202940,-4,19/10/2020 13:56:42,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,13,12,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
41,1603130203115,19/10/2020 17:56:43,1603130202948,-4,19/10/2020 13:56:42,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,14,13,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
42,1603130203787,19/10/2020 17:56:43,1603130203723,-4,19/10/2020 13:56:43,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,14,13,1,Trial,Zone3,response_keyboard_single,775,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
43,1603130205006,19/10/2020 17:56:45,1603130204944,-4,19/10/2020 13:56:44,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,14,13,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
44,1603130205116,19/10/2020 17:56:45,1603130204955,-4,19/10/2020 13:56:44,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,15,14,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
45,1603130205428,19/10/2020 17:56:45,1603130205371,-4,19/10/2020 13:56:45,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,15,14,1,Trial,Zone4,response_keyboard_single,417,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
46,1603130207006,19/10/2020 17:56:47,1603130206944,-4,19/10/2020 13:56:46,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,15,14,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
47,1603130207444,19/10/2020 17:56:47,1603130206952,-4,19/10/2020 13:56:46,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,16,15,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
48,1603130207884,19/10/2020 17:56:47,1603130207814,-4,19/10/2020 13:56:47,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,16,15,1,Trial,Zone3,response_keyboard_single,863,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
49,1603130209007,19/10/2020 17:56:49,1603130208944,-4,19/10/2020 13:56:48,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,16,15,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
50,1603130209119,19/10/2020 17:56:49,1603130208952,-4,19/10/2020 13:56:48,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,17,16,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
51,1603130209665,19/10/2020 17:56:49,1603130209598,-4,19/10/2020 13:56:49,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,17,16,1,Trial,Zone4,response_keyboard_single,647.0000000000146,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
52,1603130211072,19/10/2020 17:56:51,1603130210948,-4,19/10/2020 13:56:50,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,17,16,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
53,1603130211229,19/10/2020 17:56:51,1603130210956,-4,19/10/2020 13:56:50,24435,9,task-bq9p,,7320061,117052,2135979,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1402x754,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,D,dialogueD,dialogueD,18,17,1,Trial,Zone5,content_web_audio,1.000000000014552,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
