Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1603762013376,27/10/2020 01:26:53,1603762013165,-4,26/10/2020 21:26:53,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,4,3,1,Trial,Zone5,content_web_audio,0.6649999995715916,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
12,1603762014266,27/10/2020 01:26:54,1603762014207,-4,26/10/2020 21:26:54,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,4,3,1,Trial,Zone3,response_keyboard_single,1042.5800000084564,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
13,1603762015225,27/10/2020 01:26:55,1603762015152,-4,26/10/2020 21:26:55,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,4,3,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
14,1603762015349,27/10/2020 01:26:55,1603762015162,-4,26/10/2020 21:26:55,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,5,4,1,Trial,Zone5,content_web_audio,0.7449999975506216,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
15,1603762016506,27/10/2020 01:26:56,1603762016447,-4,26/10/2020 21:26:56,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,5,4,1,Trial,Zone3,response_keyboard_single,1285.81000000122,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
16,1603762017209,27/10/2020 01:26:57,1603762017152,-4,26/10/2020 21:26:57,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,5,4,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
17,1603762017334,27/10/2020 01:26:57,1603762017166,-4,26/10/2020 21:26:57,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,6,5,1,Trial,Zone5,content_web_audio,0.8549999911338091,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
18,1603762018070,27/10/2020 01:26:58,1603762017996,-4,26/10/2020 21:26:57,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,6,5,1,Trial,Zone4,response_keyboard_single,831.1499999836087,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
19,1603762019210,27/10/2020 01:26:59,1603762019151,-4,26/10/2020 21:26:59,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,6,5,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
20,1603762019319,27/10/2020 01:26:59,1603762019161,-4,26/10/2020 21:26:59,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,7,6,1,Trial,Zone5,content_web_audio,0.6750000175088644,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
21,1603762020086,27/10/2020 01:27:00,1603762020016,-4,26/10/2020 21:27:00,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,7,6,1,Trial,Zone4,response_keyboard_single,855.4100000183098,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
22,1603762021212,27/10/2020 01:27:01,1603762021152,-4,26/10/2020 21:27:01,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,7,6,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
23,1603762021336,27/10/2020 01:27:01,1603762021162,-4,26/10/2020 21:27:01,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,8,7,1,Trial,Zone5,content_web_audio,0.6699999794363976,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
24,1603762022231,27/10/2020 01:27:02,1603762022177,-4,26/10/2020 21:27:02,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,8,7,1,Trial,Zone4,response_keyboard_single,1015.3549999813549,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
25,1603762023215,27/10/2020 01:27:03,1603762023151,-4,26/10/2020 21:27:03,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,8,7,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
26,1603762023325,27/10/2020 01:27:03,1603762023162,-4,26/10/2020 21:27:03,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,9,8,1,Trial,Zone5,content_web_audio,0.8099999977275729,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
27,1603762023997,27/10/2020 01:27:03,1603762023932,-4,26/10/2020 21:27:03,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,9,8,1,Trial,Zone3,response_keyboard_single,771.1649999837391,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
28,1603762025220,27/10/2020 01:27:05,1603762025156,-4,26/10/2020 21:27:05,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,9,8,1,Trial,Zone1,timelimit_screen,2004.8220000000001,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
29,1603762025329,27/10/2020 01:27:05,1603762025168,-4,26/10/2020 21:27:05,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,10,9,1,Trial,Zone5,content_web_audio,0.7050000131130219,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
30,1603762026267,27/10/2020 01:27:06,1603762026210,-4,26/10/2020 21:27:06,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,10,9,1,Trial,Zone4,response_keyboard_single,1042.215000023134,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
31,1603762027219,27/10/2020 01:27:07,1603762027156,-4,26/10/2020 21:27:07,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,10,9,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
32,1603762027329,27/10/2020 01:27:07,1603762027167,-4,26/10/2020 21:27:07,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,11,10,1,Trial,Zone5,content_web_audio,0.6649999995715916,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
33,1603762028251,27/10/2020 01:27:08,1603762028183,-4,26/10/2020 21:27:08,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,11,10,1,Trial,Zone4,response_keyboard_single,1017.0900000084657,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
34,1603762029255,27/10/2020 01:27:09,1603762029156,-4,26/10/2020 21:27:09,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,11,10,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
35,1603762029365,27/10/2020 01:27:09,1603762029166,-4,26/10/2020 21:27:09,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,12,11,1,Trial,Zone5,content_web_audio,0.6699999794363976,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
36,1603762029975,27/10/2020 01:27:09,1603762029916,-4,26/10/2020 21:27:09,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,12,11,1,Trial,Zone3,response_keyboard_single,750.3599999763537,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
37,1603762031228,27/10/2020 01:27:11,1603762031156,-4,26/10/2020 21:27:11,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,12,11,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
38,1603762031336,27/10/2020 01:27:11,1603762031166,-4,26/10/2020 21:27:11,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,13,12,1,Trial,Zone5,content_web_audio,0.6399999838322401,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
39,1603762032216,27/10/2020 01:27:12,1603762032108,-4,26/10/2020 21:27:12,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,13,12,1,Trial,Zone3,response_keyboard_single,942.9249999811873,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
40,1603762033221,27/10/2020 01:27:13,1603762033156,-4,26/10/2020 21:27:13,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,13,12,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
41,1603762033349,27/10/2020 01:27:13,1603762033166,-4,26/10/2020 21:27:13,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,14,13,1,Trial,Zone5,content_web_audio,0.6200000061653554,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
42,1603762034012,27/10/2020 01:27:14,1603762033946,-4,26/10/2020 21:27:13,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,14,13,1,Trial,Zone4,response_keyboard_single,780.815000005532,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
43,1603762035230,27/10/2020 01:27:15,1603762035155,-4,26/10/2020 21:27:15,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,14,13,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
44,1603762035342,27/10/2020 01:27:15,1603762035165,-4,26/10/2020 21:27:15,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,15,14,1,Trial,Zone5,content_web_audio,0.6350000039674342,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
45,1603762035996,27/10/2020 01:27:15,1603762035927,-4,26/10/2020 21:27:15,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,15,14,1,Trial,Zone3,response_keyboard_single,761.8899999943096,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
46,1603762037243,27/10/2020 01:27:17,1603762037160,-4,26/10/2020 21:27:17,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,15,14,1,Trial,Zone1,timelimit_screen,2003.4070000000065,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
47,1603762037353,27/10/2020 01:27:17,1603762037171,-4,26/10/2020 21:27:17,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,16,15,1,Trial,Zone5,content_web_audio,0.6699999794363976,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
48,1603762038384,27/10/2020 01:27:18,1603762038197,-4,26/10/2020 21:27:18,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,16,15,1,Trial,Zone4,response_keyboard_single,1026.8599999835715,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
49,1603762039256,27/10/2020 01:27:19,1603762039159,-4,26/10/2020 21:27:19,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,16,15,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
50,1603762039412,27/10/2020 01:27:19,1603762039168,-4,26/10/2020 21:27:19,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,17,16,1,Trial,Zone5,content_web_audio,0.5699999746866524,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
51,1603762039963,27/10/2020 01:27:19,1603762039908,-4,26/10/2020 21:27:19,24435,11,task-1kue,,7459701,114850,2179379,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1402x741,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,A,dialogueA,dialogueA,17,16,1,Trial,Zone3,response_keyboard_single,740.2199999778531,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
