Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1604444703120,03/11/2020 23:05:03,1604444701614,-5,03/11/2020 18:05:01,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,3,2,1,Trial,Zone1,timelimit_screen,2000.0659999999916,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
12,1604444703229,03/11/2020 23:05:03,1604444701630,-5,03/11/2020 18:05:01,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone5,content_web_audio,0.8100001141428947,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
13,1604444704947,03/11/2020 23:05:04,1604444703455,-5,03/11/2020 18:05:03,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone4,response_keyboard_single,1825.9350000880659,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
14,1604444705103,03/11/2020 23:05:05,1604444703614,-5,03/11/2020 18:05:03,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone1,timelimit_screen,2000.0550000000076,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
15,1604444705244,03/11/2020 23:05:05,1604444703629,-5,03/11/2020 18:05:03,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone5,content_web_audio,0.7800001185387373,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
16,1604444706222,03/11/2020 23:05:06,1604444704737,-5,03/11/2020 18:05:04,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone4,response_keyboard_single,1109.2700001318008,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
17,1604444707103,03/11/2020 23:05:07,1604444705614,-5,03/11/2020 18:05:05,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone1,timelimit_screen,2000.0819999999949,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
18,1604444707227,03/11/2020 23:05:07,1604444705626,-5,03/11/2020 18:05:05,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone5,content_web_audio,0.7100000511854887,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
19,1604444708493,03/11/2020 23:05:08,1604444706993,-5,03/11/2020 18:05:06,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone3,response_keyboard_single,1367.7000000607222,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
20,1604444709103,03/11/2020 23:05:09,1604444707614,-5,03/11/2020 18:05:07,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone1,timelimit_screen,2000.0800000000017,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
21,1604444709228,03/11/2020 23:05:09,1604444707628,-5,03/11/2020 18:05:07,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone5,content_web_audio,1.0550001170486212,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
22,1604444710470,03/11/2020 23:05:10,1604444708964,-5,03/11/2020 18:05:08,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone3,response_keyboard_single,1337.3400000855327,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
23,1604444711110,03/11/2020 23:05:11,1604444709614,-5,03/11/2020 18:05:09,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone1,timelimit_screen,2000.0570000000007,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
24,1604444711235,03/11/2020 23:05:11,1604444709626,-5,03/11/2020 18:05:09,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone5,content_web_audio,0.7749998476356268,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
25,1604444712454,03/11/2020 23:05:12,1604444710959,-5,03/11/2020 18:05:10,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone4,response_keyboard_single,1333.0699999351054,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
26,1604444713114,03/11/2020 23:05:13,1604444711615,-5,03/11/2020 18:05:11,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone1,timelimit_screen,2000.078999999998,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
27,1604444713240,03/11/2020 23:05:13,1604444711626,-5,03/11/2020 18:05:11,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone5,content_web_audio,0.7650000043213367,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
28,1604444714526,03/11/2020 23:05:14,1604444713030,-5,03/11/2020 18:05:13,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone4,response_keyboard_single,1404.5250001363456,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
29,1604444715104,03/11/2020 23:05:15,1604444713614,-5,03/11/2020 18:05:13,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone1,timelimit_screen,2000.073000000004,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
30,1604444715214,03/11/2020 23:05:15,1604444713625,-5,03/11/2020 18:05:13,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone5,content_web_audio,0.6799998227506876,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
31,1604444716292,03/11/2020 23:05:16,1604444714786,-5,03/11/2020 18:05:14,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone4,response_keyboard_single,1160.8599999453872,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
32,1604444717104,03/11/2020 23:05:17,1604444715614,-5,03/11/2020 18:05:15,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone1,timelimit_screen,2000.0929999999935,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
33,1604444717230,03/11/2020 23:05:17,1604444715627,-5,03/11/2020 18:05:15,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone5,content_web_audio,0.754999928176403,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
34,1604444718277,03/11/2020 23:05:18,1604444716779,-5,03/11/2020 18:05:16,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone3,response_keyboard_single,1152.6099999900907,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
35,1604444719120,03/11/2020 23:05:19,1604444717614,-5,03/11/2020 18:05:17,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone1,timelimit_screen,2000.0559999999969,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
36,1604444719262,03/11/2020 23:05:19,1604444717625,-5,03/11/2020 18:05:17,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone5,content_web_audio,0.745000084862113,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
37,1604444719997,03/11/2020 23:05:19,1604444718511,-5,03/11/2020 18:05:18,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone4,response_keyboard_single,886.3550000824034,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
38,1604444721106,03/11/2020 23:05:21,1604444719614,-5,03/11/2020 18:05:19,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone1,timelimit_screen,2000.0850000000064,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
39,1604444721215,03/11/2020 23:05:21,1604444719625,-5,03/11/2020 18:05:19,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone5,content_web_audio,0.699999975040555,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
40,1604444721715,03/11/2020 23:05:21,1604444720214,-5,03/11/2020 18:05:20,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone3,response_keyboard_single,589.1650000121444,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
41,1604444723106,03/11/2020 23:05:23,1604444721614,-5,03/11/2020 18:05:21,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone1,timelimit_screen,2000.0369999999966,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
42,1604444723262,03/11/2020 23:05:23,1604444721626,-5,03/11/2020 18:05:21,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone5,content_web_audio,0.7499998901039362,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
43,1604444723841,03/11/2020 23:05:23,1604444722351,-5,03/11/2020 18:05:22,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone4,response_keyboard_single,726.0499999392778,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
44,1604444725097,03/11/2020 23:05:25,1604444723615,-5,03/11/2020 18:05:23,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone1,timelimit_screen,2000.0979999999981,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
45,1604444725222,03/11/2020 23:05:25,1604444723627,-5,03/11/2020 18:05:23,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone5,content_web_audio,0.8049998432397842,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
46,1604444726050,03/11/2020 23:05:26,1604444724551,-5,03/11/2020 18:05:24,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone3,response_keyboard_single,925.0749999191612,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
47,1604444727113,03/11/2020 23:05:27,1604444725615,-5,03/11/2020 18:05:25,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone1,timelimit_screen,2000.0529999999999,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
48,1604444727269,03/11/2020 23:05:27,1604444725627,-5,03/11/2020 18:05:25,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone5,content_web_audio,0.6899998988956213,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
49,1604444729012,03/11/2020 23:05:29,1604444727511,-5,03/11/2020 18:05:27,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone3,response_keyboard_single,1884.5949999522418,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
50,1604444729137,03/11/2020 23:05:29,1604444727615,-5,03/11/2020 18:05:27,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone1,timelimit_screen,2000.0620000000054,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
51,1604444729137,03/11/2020 23:05:29,1604444727627,-5,03/11/2020 18:05:27,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,17,16,1,Trial,Zone5,content_web_audio,0.9300000965595245,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
52,1604444730169,03/11/2020 23:05:30,1604444728676,-5,03/11/2020 18:05:28,24435,12,task-vk34,,7587313,115651,2241041,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1451x961,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,B,dialogueB,dialogueB,17,16,1,Trial,Zone4,response_keyboard_single,1049.8250001110137,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
