Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1606682279926,29/11/2020 20:37:59,1606682279853,-5,29/11/2020 15:37:59,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,3,2,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
12,1606682280052,29/11/2020 20:38:00,1606682279866,-5,29/11/2020 15:37:59,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone5,content_web_audio,0.7650000043213367,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
13,1606682280853,29/11/2020 20:38:00,1606682280779,-5,29/11/2020 15:38:00,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone3,response_keyboard_single,914.1349999699742,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
14,1606682281949,29/11/2020 20:38:01,1606682281852,-5,29/11/2020 15:38:01,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
15,1606682282059,29/11/2020 20:38:02,1606682281865,-5,29/11/2020 15:38:01,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone5,content_web_audio,0.7749999640509486,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
16,1606682282950,29/11/2020 20:38:02,1606682282828,-5,29/11/2020 15:38:02,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone4,response_keyboard_single,964.5849999506027,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
17,1606682284058,29/11/2020 20:38:04,1606682283854,-5,29/11/2020 15:38:03,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
18,1606682284184,29/11/2020 20:38:04,1606682283868,-5,29/11/2020 15:38:03,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone5,content_web_audio,0.8999999845400453,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
19,1606682285091,29/11/2020 20:38:05,1606682284946,-5,29/11/2020 15:38:04,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone4,response_keyboard_single,1079.7950000269338,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
20,1606682285924,29/11/2020 20:38:05,1606682285854,-5,29/11/2020 15:38:05,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
21,1606682286050,29/11/2020 20:38:06,1606682285865,-5,29/11/2020 15:38:05,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone5,content_web_audio,0.6800000555813313,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
22,1606682286815,29/11/2020 20:38:06,1606682286740,-5,29/11/2020 15:38:06,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone3,response_keyboard_single,875.6500000599772,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
23,1606682287940,29/11/2020 20:38:07,1606682287853,-5,29/11/2020 15:38:07,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
24,1606682288096,29/11/2020 20:38:08,1606682287864,-5,29/11/2020 15:38:07,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone5,content_web_audio,0.7449999684467912,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
25,1606682288893,29/11/2020 20:38:08,1606682288813,-5,29/11/2020 15:38:08,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone4,response_keyboard_single,950.0100000295788,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
26,1606682289942,29/11/2020 20:38:09,1606682289853,-5,29/11/2020 15:38:09,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
27,1606682290051,29/11/2020 20:38:10,1606682289863,-5,29/11/2020 15:38:09,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone5,content_web_audio,0.6750000175088644,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
28,1606682290835,29/11/2020 20:38:10,1606682290747,-5,29/11/2020 15:38:10,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone4,response_keyboard_single,884.0949999867007,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
29,1606682291960,29/11/2020 20:38:11,1606682291858,-5,29/11/2020 15:38:11,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone1,timelimit_screen,2005.3880000000063,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
30,1606682292086,29/11/2020 20:38:12,1606682291870,-5,29/11/2020 15:38:11,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone5,content_web_audio,0.6949999369680882,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
31,1606682292773,29/11/2020 20:38:12,1606682292703,-5,29/11/2020 15:38:12,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone3,response_keyboard_single,832.8449999680743,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
32,1606682293949,29/11/2020 20:38:13,1606682293858,-5,29/11/2020 15:38:13,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
33,1606682294075,29/11/2020 20:38:14,1606682293869,-5,29/11/2020 15:38:13,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,11,10,1,Trial,Zone5,content_web_audio,0.5899999523535371,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
34,1606682294735,29/11/2020 20:38:14,1606682294654,-5,29/11/2020 15:38:14,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,11,10,1,Trial,Zone3,response_keyboard_single,785.2949999505654,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
35,1606682295938,29/11/2020 20:38:15,1606682295858,-5,29/11/2020 15:38:15,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,11,10,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
36,1606682296063,29/11/2020 20:38:16,1606682295869,-5,29/11/2020 15:38:15,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone5,content_web_audio,0.645000021904707,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
37,1606682296849,29/11/2020 20:38:16,1606682296742,-5,29/11/2020 15:38:16,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone3,response_keyboard_single,873.9449999993667,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
38,1606682297936,29/11/2020 20:38:17,1606682297858,-5,29/11/2020 15:38:17,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
39,1606682298077,29/11/2020 20:38:18,1606682297868,-5,29/11/2020 15:38:17,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,13,12,1,Trial,Zone5,content_web_audio,0.6000000284984708,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
40,1606682298843,29/11/2020 20:38:18,1606682298766,-5,29/11/2020 15:38:18,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,13,12,1,Trial,Zone4,response_keyboard_single,898.8149999640882,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
41,1606682299946,29/11/2020 20:38:19,1606682299859,-5,29/11/2020 15:38:19,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,13,12,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
42,1606682300071,29/11/2020 20:38:20,1606682299870,-5,29/11/2020 15:38:19,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone5,content_web_audio,0.6800000555813313,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
43,1606682300821,29/11/2020 20:38:20,1606682300731,-5,29/11/2020 15:38:20,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone3,response_keyboard_single,860.8450000174344,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
44,1606682301932,29/11/2020 20:38:21,1606682301858,-5,29/11/2020 15:38:21,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
45,1606682302041,29/11/2020 20:38:22,1606682301868,-5,29/11/2020 15:38:21,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone5,content_web_audio,0.6299999076873064,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
46,1606682302792,29/11/2020 20:38:22,1606682302712,-5,29/11/2020 15:38:22,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone4,response_keyboard_single,845.1249999925494,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
47,1606682303952,29/11/2020 20:38:23,1606682303865,-5,29/11/2020 15:38:23,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone1,timelimit_screen,2007.826000000001,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
48,1606682304077,29/11/2020 20:38:24,1606682303877,-5,29/11/2020 15:38:23,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone5,content_web_audio,0.7399999303743243,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
49,1606682304702,29/11/2020 20:38:24,1606682304623,-5,29/11/2020 15:38:24,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone3,response_keyboard_single,746.5099999681115,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
50,1606682306033,29/11/2020 20:38:26,1606682305866,-5,29/11/2020 15:38:25,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
51,1606682306189,29/11/2020 20:38:26,1606682305876,-5,29/11/2020 15:38:25,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,17,16,1,Trial,Zone5,content_web_audio,0.6699999794363976,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
52,1606682306737,29/11/2020 20:38:26,1606682306660,-5,29/11/2020 15:38:26,24435,16,task-624l,,8210870,114466,2447798,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1440x900,1440x821,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,17,16,1,Trial,Zone4,response_keyboard_single,784.5899999374524,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
