Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
13,1601407307660,29/09/2020 19:21:47,1601407308378,-4,29/09/2020 15:21:48,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone4,response_keyboard_single,820.9450000431389,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
14,1601407308810,29/09/2020 19:21:48,1601407309528,-4,29/09/2020 15:21:49,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,4,3,1,Trial,Zone1,timelimit_screen,1999.7109999999957,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
15,1601407308966,29/09/2020 19:21:48,1601407309558,-4,29/09/2020 15:21:49,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone5,content_web_audio,1.2149999383836985,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
16,1601407309575,29/09/2020 19:21:49,1601407310318,-4,29/09/2020 15:21:50,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone4,response_keyboard_single,761.1750001087785,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
17,1601407310815,29/09/2020 19:21:50,1601407311526,-4,29/09/2020 15:21:51,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,5,4,1,Trial,Zone1,timelimit_screen,1999.7780000000057,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
18,1601407310956,29/09/2020 19:21:50,1601407311547,-4,29/09/2020 15:21:51,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone5,content_web_audio,1.0800000745803118,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
19,1601407311644,29/09/2020 19:21:51,1601407312367,-4,29/09/2020 15:21:52,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone3,response_keyboard_single,821.4499999303371,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
20,1601407312806,29/09/2020 19:21:52,1601407313527,-4,29/09/2020 15:21:53,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,6,5,1,Trial,Zone1,timelimit_screen,1999.703999999998,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
21,1601407312962,29/09/2020 19:21:52,1601407313558,-4,29/09/2020 15:21:53,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone5,content_web_audio,0.8400001097470522,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
22,1601407313649,29/09/2020 19:21:53,1601407314377,-4,29/09/2020 15:21:54,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone3,response_keyboard_single,819.5500001311302,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
23,1601407314805,29/09/2020 19:21:54,1601407315526,-4,29/09/2020 15:21:55,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,7,6,1,Trial,Zone1,timelimit_screen,1999.8889999999956,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
24,1601407314946,29/09/2020 19:21:54,1601407315552,-4,29/09/2020 15:21:55,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone5,content_web_audio,1.0650001931935549,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
25,1601407315563,29/09/2020 19:21:55,1601407316287,-4,29/09/2020 15:21:56,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone4,response_keyboard_single,735.8750000130385,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
26,1601407316797,29/09/2020 19:21:56,1601407317526,-4,29/09/2020 15:21:57,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,8,7,1,Trial,Zone1,timelimit_screen,1999.7379999999976,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
27,1601407316969,29/09/2020 19:21:56,1601407317552,-4,29/09/2020 15:21:57,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone5,content_web_audio,0.8899997919797897,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
28,1601407317516,29/09/2020 19:21:57,1601407318227,-4,29/09/2020 15:21:58,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone4,response_keyboard_single,676.0349997784942,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
29,1601407318797,29/09/2020 19:21:58,1601407319526,-4,29/09/2020 15:21:59,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,9,8,1,Trial,Zone1,timelimit_screen,1999.7079999999987,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
30,1601407318984,29/09/2020 19:21:58,1601407319556,-4,29/09/2020 15:21:59,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone5,content_web_audio,1.1250001844018698,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
31,1601407319578,29/09/2020 19:21:59,1601407320297,-4,29/09/2020 15:22:00,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone4,response_keyboard_single,742.3549999948591,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
32,1601407320805,29/09/2020 19:22:00,1601407321526,-4,29/09/2020 15:22:01,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,10,9,1,Trial,Zone1,timelimit_screen,1999.6860000000015,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
33,1601407320946,29/09/2020 19:22:00,1601407321552,-4,29/09/2020 15:22:01,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone5,content_web_audio,1.2099999003112316,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
34,1601407321649,29/09/2020 19:22:01,1601407322367,-4,29/09/2020 15:22:02,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone3,response_keyboard_single,815.364999929443,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
35,1601407322795,29/09/2020 19:22:02,1601407323527,-4,29/09/2020 15:22:03,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,11,10,1,Trial,Zone1,timelimit_screen,1999.945000000007,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
36,1601407322952,29/09/2020 19:22:02,1601407323552,-4,29/09/2020 15:22:03,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone5,content_web_audio,0.8600000292062759,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
37,1601407323483,29/09/2020 19:22:03,1601407324217,-4,29/09/2020 15:22:04,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone4,response_keyboard_single,666.09499999322,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
38,1601407324796,29/09/2020 19:22:04,1601407325525,-4,29/09/2020 15:22:05,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,12,11,1,Trial,Zone1,timelimit_screen,1999.6100000000006,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
39,1601407324999,29/09/2020 19:22:04,1601407325551,-4,29/09/2020 15:22:05,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone5,content_web_audio,1.1149998754262924,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
40,1601407325500,29/09/2020 19:22:05,1601407326227,-4,29/09/2020 15:22:06,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone3,response_keyboard_single,676.9349998794496,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
41,1601407326809,29/09/2020 19:22:06,1601407327525,-4,29/09/2020 15:22:07,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,13,12,1,Trial,Zone1,timelimit_screen,1999.5589999999938,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
42,1601407326965,29/09/2020 19:22:06,1601407327548,-4,29/09/2020 15:22:07,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone5,content_web_audio,0.8199999574571848,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
43,1601407327481,29/09/2020 19:22:07,1601407328166,-4,29/09/2020 15:22:08,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone4,response_keyboard_single,618.2049999479204,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
44,1601407328809,29/09/2020 19:22:08,1601407329524,-4,29/09/2020 15:22:09,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,14,13,1,Trial,Zone1,timelimit_screen,1999.7309999999998,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
45,1601407328981,29/09/2020 19:22:08,1601407329552,-4,29/09/2020 15:22:09,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone5,content_web_audio,0.9000001009553671,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
46,1601407329637,29/09/2020 19:22:09,1601407330366,-4,29/09/2020 15:22:10,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone3,response_keyboard_single,815.6149999704212,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
47,1601407330856,29/09/2020 19:22:10,1601407331524,-4,29/09/2020 15:22:11,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,15,14,1,Trial,Zone1,timelimit_screen,1999.7250000000058,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
48,1601407331090,29/09/2020 19:22:11,1601407331555,-4,29/09/2020 15:22:11,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone5,content_web_audio,1.1450001038610935,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
49,1601407331904,29/09/2020 19:22:11,1601407332625,-4,29/09/2020 15:22:12,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone3,response_keyboard_single,1071.7800001148134,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
50,1601407332787,29/09/2020 19:22:12,1601407333522,-4,29/09/2020 15:22:13,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,16,15,1,Trial,Zone1,timelimit_screen,1999.702999999994,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
51,1601407332916,29/09/2020 19:22:12,1601407333542,-4,29/09/2020 15:22:13,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,17,16,1,Trial,Zone5,content_web_audio,1.7149997875094414,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
52,1601407334057,29/09/2020 19:22:14,1601407334788,-4,29/09/2020 15:22:14,24435,9,task-vk34,,7006177,122314,2024470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1564x1043,1564x933,Fail,Talker Expectations - Speeded Classification,9,Yes,Fail,,Fail,Fail,Two Talker,,B,dialogueB,dialogueB,17,16,1,Trial,Zone4,response_keyboard_single,1247.525000013411,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
