Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1603919185490,28/10/2020 21:06:25,1603919185425,-4,28/10/2020 17:06:25,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,3,2,1,Trial,Zone1,timelimit_screen,1999,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
12,1603919185615,28/10/2020 21:06:25,1603919185435,-4,28/10/2020 17:06:25,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,4,3,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
13,1603919186178,28/10/2020 21:06:26,1603919186126,-4,28/10/2020 17:06:26,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,4,3,1,Trial,Zone3,response_keyboard_single,692,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
14,1603919187477,28/10/2020 21:06:27,1603919187429,-4,28/10/2020 17:06:27,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,4,3,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
15,1603919187617,28/10/2020 21:06:27,1603919187440,-4,28/10/2020 17:06:27,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,5,4,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
16,1603919188006,28/10/2020 21:06:28,1603919187960,-4,28/10/2020 17:06:27,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,5,4,1,Trial,Zone3,response_keyboard_single,520,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
17,1603919189493,28/10/2020 21:06:29,1603919189430,-4,28/10/2020 17:06:29,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,5,4,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
18,1603919189618,28/10/2020 21:06:29,1603919189440,-4,28/10/2020 17:06:29,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,6,5,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
19,1603919189993,28/10/2020 21:06:29,1603919189918,-4,28/10/2020 17:06:29,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,6,5,1,Trial,Zone4,response_keyboard_single,478,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
20,1603919191477,28/10/2020 21:06:31,1603919191429,-4,28/10/2020 17:06:31,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,6,5,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
21,1603919191602,28/10/2020 21:06:31,1603919191440,-4,28/10/2020 17:06:31,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,7,6,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
22,1603919191948,28/10/2020 21:06:31,1603919191896,-4,28/10/2020 17:06:31,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,7,6,1,Trial,Zone4,response_keyboard_single,456,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
23,1603919193491,28/10/2020 21:06:33,1603919193433,-4,28/10/2020 17:06:33,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,7,6,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
24,1603919193615,28/10/2020 21:06:33,1603919193443,-4,28/10/2020 17:06:33,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,8,7,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
25,1603919194005,28/10/2020 21:06:34,1603919193951,-4,28/10/2020 17:06:33,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,8,7,1,Trial,Zone4,response_keyboard_single,509,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
26,1603919195475,28/10/2020 21:06:35,1603919195433,-4,28/10/2020 17:06:35,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,8,7,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
27,1603919195600,28/10/2020 21:06:35,1603919195443,-4,28/10/2020 17:06:35,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,9,8,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
28,1603919196005,28/10/2020 21:06:36,1603919195956,-4,28/10/2020 17:06:35,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,9,8,1,Trial,Zone3,response_keyboard_single,514,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
29,1603919197527,28/10/2020 21:06:37,1603919197437,-4,28/10/2020 17:06:37,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,9,8,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
30,1603919197652,28/10/2020 21:06:37,1603919197446,-4,28/10/2020 17:06:37,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,10,9,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
31,1603919197964,28/10/2020 21:06:37,1603919197918,-4,28/10/2020 17:06:37,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,10,9,1,Trial,Zone4,response_keyboard_single,472,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
32,1603919199499,28/10/2020 21:06:39,1603919199437,-4,28/10/2020 17:06:39,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,10,9,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
33,1603919199625,28/10/2020 21:06:39,1603919199446,-4,28/10/2020 17:06:39,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,11,10,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
34,1603919200108,28/10/2020 21:06:40,1603919200048,-4,28/10/2020 17:06:40,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,11,10,1,Trial,Zone4,response_keyboard_single,602,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
35,1603919201495,28/10/2020 21:06:41,1603919201437,-4,28/10/2020 17:06:41,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,11,10,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
36,1603919201620,28/10/2020 21:06:41,1603919201446,-4,28/10/2020 17:06:41,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,12,11,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
37,1603919202120,28/10/2020 21:06:42,1603919202074,-4,28/10/2020 17:06:42,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,12,11,1,Trial,Zone3,response_keyboard_single,629,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
38,1603919203479,28/10/2020 21:06:43,1603919203440,-4,28/10/2020 17:06:43,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,12,11,1,Trial,Zone1,timelimit_screen,2003,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
39,1603919203604,28/10/2020 21:06:43,1603919203449,-4,28/10/2020 17:06:43,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,13,12,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
40,1603919204026,28/10/2020 21:06:44,1603919203980,-4,28/10/2020 17:06:43,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,13,12,1,Trial,Zone4,response_keyboard_single,532,,,j,1,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
41,1603919205495,28/10/2020 21:06:45,1603919205441,-4,28/10/2020 17:06:45,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,13,12,1,Trial,Zone1,timelimit_screen,2001,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
42,1603919205620,28/10/2020 21:06:45,1603919205451,-4,28/10/2020 17:06:45,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,14,13,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
43,1603919206135,28/10/2020 21:06:46,1603919206078,-4,28/10/2020 17:06:46,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,14,13,1,Trial,Zone4,response_keyboard_single,628,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
44,1603919207495,28/10/2020 21:06:47,1603919207445,-4,28/10/2020 17:06:47,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,14,13,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
45,1603919207620,28/10/2020 21:06:47,1603919207454,-4,28/10/2020 17:06:47,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,15,14,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
46,1603919208198,28/10/2020 21:06:48,1603919208142,-4,28/10/2020 17:06:48,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,15,14,1,Trial,Zone3,response_keyboard_single,689.0000000000146,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
47,1603919209495,28/10/2020 21:06:49,1603919209444,-4,28/10/2020 17:06:49,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,15,14,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
48,1603919209621,28/10/2020 21:06:49,1603919209454,-4,28/10/2020 17:06:49,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,16,15,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
49,1603919210089,28/10/2020 21:06:50,1603919210029,-4,28/10/2020 17:06:50,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,16,15,1,Trial,Zone4,response_keyboard_single,577,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,blocked,m150
50,1603919211485,28/10/2020 21:06:51,1603919211445,-4,28/10/2020 17:06:51,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,16,15,1,Trial,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,blocked,m150
51,1603919211610,28/10/2020 21:06:51,1603919211453,-4,28/10/2020 17:06:51,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,17,16,1,Trial,Zone5,content_web_audio,0,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
52,1603919212127,28/10/2020 21:06:52,1603919212070,-4,28/10/2020 17:06:52,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,17,16,1,Trial,Zone3,response_keyboard_single,618,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
53,1603919213512,28/10/2020 21:06:53,1603919213448,-4,28/10/2020 17:06:53,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,17,16,1,Trial,Zone1,timelimit_screen,2004,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,blocked,m150
54,1603919213728,28/10/2020 21:06:53,1603919213456,-4,28/10/2020 17:06:53,24435,12,task-oa7g,,7496378,118276,2192157,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1438x758,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,18,17,1,Trial,Zone5,content_web_audio,1,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,blocked,m150
