Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
12,1602566512853,13/10/2020 05:21:52,1602566512722,-4,13/10/2020 01:21:52,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone5,content_web_audio,0.8599999127909541,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
13,1602566513869,13/10/2020 05:21:53,1602566513824,-4,13/10/2020 01:21:53,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone3,response_keyboard_single,1102.684999932535,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
14,1602566514744,13/10/2020 05:21:54,1602566514707,-4,13/10/2020 01:21:54,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,4,3,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
15,1602566514868,13/10/2020 05:21:54,1602566514720,-4,13/10/2020 01:21:54,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone5,content_web_audio,0.6299999076873064,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
16,1602566516050,13/10/2020 05:21:56,1602566516004,-4,13/10/2020 01:21:56,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone4,response_keyboard_single,1284.1699999989942,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
17,1602566516747,13/10/2020 05:21:56,1602566516705,-4,13/10/2020 01:21:56,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,5,4,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
18,1602566516888,13/10/2020 05:21:56,1602566516721,-4,13/10/2020 01:21:56,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone5,content_web_audio,0.8199999574571848,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
19,1602566517888,13/10/2020 05:21:57,1602566517848,-4,13/10/2020 01:21:57,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone4,response_keyboard_single,1127.2899999748915,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
20,1602566518736,13/10/2020 05:21:58,1602566518706,-4,13/10/2020 01:21:58,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,6,5,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
21,1602566518893,13/10/2020 05:21:58,1602566518719,-4,13/10/2020 01:21:58,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone5,content_web_audio,0.8099999977275729,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
22,1602566519805,13/10/2020 05:21:59,1602566519767,-4,13/10/2020 01:21:59,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone3,response_keyboard_single,1049.144999939017,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
23,1602566520757,13/10/2020 05:22:00,1602566520706,-4,13/10/2020 01:22:00,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,7,6,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
24,1602566520913,13/10/2020 05:22:00,1602566520720,-4,13/10/2020 01:22:00,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone5,content_web_audio,0.9250000584870577,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
25,1602566522252,13/10/2020 05:22:02,1602566522211,-4,13/10/2020 01:22:02,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone4,response_keyboard_single,1491.5250000776723,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
26,1602566522752,13/10/2020 05:22:02,1602566522706,-4,13/10/2020 01:22:02,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,8,7,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
27,1602566522861,13/10/2020 05:22:02,1602566522720,-4,13/10/2020 01:22:02,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone5,content_web_audio,0.8149999193847179,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
28,1602566523736,13/10/2020 05:22:03,1602566523710,-4,13/10/2020 01:22:03,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone4,response_keyboard_single,990.5399999115616,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
29,1602566524731,13/10/2020 05:22:04,1602566524703,-4,13/10/2020 01:22:04,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,9,8,1,Trial,Zone1,timelimit_screen,1997.1270000000077,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
30,1602566524857,13/10/2020 05:22:04,1602566524720,-4,13/10/2020 01:22:04,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone5,content_web_audio,0.8049999596551061,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
31,1602566526138,13/10/2020 05:22:06,1602566526084,-4,13/10/2020 01:22:06,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone3,response_keyboard_single,1364.6099999314174,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
32,1602566526741,13/10/2020 05:22:06,1602566526703,-4,13/10/2020 01:22:06,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,10,9,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
33,1602566526850,13/10/2020 05:22:06,1602566526716,-4,13/10/2020 01:22:06,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,11,10,1,Trial,Zone5,content_web_audio,0.8399999933317304,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
34,1602566528734,13/10/2020 05:22:08,1602566528703,-4,13/10/2020 01:22:08,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,11,10,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
35,1602566528875,13/10/2020 05:22:08,1602566528715,-4,13/10/2020 01:22:08,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone5,content_web_audio,0.800000037997961,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
36,1602566529750,13/10/2020 05:22:09,1602566529707,-4,13/10/2020 01:22:09,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone3,response_keyboard_single,993.4950000606477,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
37,1602566530750,13/10/2020 05:22:10,1602566530703,-4,13/10/2020 01:22:10,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,12,11,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
38,1602566530860,13/10/2020 05:22:10,1602566530714,-4,13/10/2020 01:22:10,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,13,12,1,Trial,Zone5,content_web_audio,0.5799999926239252,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
39,1602566532748,13/10/2020 05:22:12,1602566532702,-4,13/10/2020 01:22:12,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,13,12,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
40,1602566532873,13/10/2020 05:22:12,1602566532714,-4,13/10/2020 01:22:12,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone5,content_web_audio,0.5099999252706766,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
41,1602566532873,13/10/2020 05:22:12,1602566532716,-4,13/10/2020 01:22:12,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone4,response_keyboard_single,1.779999933205545,,,j,1,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
42,1602566534350,13/10/2020 05:22:14,1602566534308,-4,13/10/2020 01:22:14,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone3,response_keyboard_single,1594.7849999647588,,,f,2,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
43,1602566534741,13/10/2020 05:22:14,1602566534702,-4,13/10/2020 01:22:14,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,14,13,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
44,1602566534850,13/10/2020 05:22:14,1602566534714,-4,13/10/2020 01:22:14,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone5,content_web_audio,1.285000005736947,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
45,1602566536465,13/10/2020 05:22:16,1602566536415,-4,13/10/2020 01:22:16,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone4,response_keyboard_single,1702.8649999992922,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
46,1602566536760,13/10/2020 05:22:16,1602566536706,-4,13/10/2020 01:22:16,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,15,14,1,Trial,Zone1,timelimit_screen,2005.0540000000037,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
47,1602566536919,13/10/2020 05:22:16,1602566536721,-4,13/10/2020 01:22:16,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone5,content_web_audio,0.919999903999269,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
48,1602566537958,13/10/2020 05:22:17,1602566537914,-4,13/10/2020 01:22:17,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone4,response_keyboard_single,1194.164999993518,,,j,1,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
49,1602566538751,13/10/2020 05:22:18,1602566538705,-4,13/10/2020 01:22:18,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,16,15,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
50,1602566538858,13/10/2020 05:22:18,1602566538718,-4,13/10/2020 01:22:18,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,17,16,1,Trial,Zone5,content_web_audio,0.7699999259784818,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
51,1602566539581,13/10/2020 05:22:19,1602566539534,-4,13/10/2020 01:22:19,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,17,16,1,Trial,Zone4,response_keyboard_single,817.2899999190122,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
52,1602566540754,13/10/2020 05:22:20,1602566540703,-4,13/10/2020 01:22:20,24435,9,task-624l,,7196072,117025,2096424,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x702,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,C,,monologueC,monologueC,17,16,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
