Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
11,1605296921275,13/11/2020 19:48:41,1605296920604,-5,13/11/2020 14:48:40,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,4,3,1,Trial,Zone5,content_web_audio,0.8600000292062759,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
12,1605296921275,13/11/2020 19:48:41,1605296920605,-5,13/11/2020 14:48:40,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,4,3,1,Trial,Zone3,response_keyboard_single,2.0249999943189323,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
13,1605296922096,13/11/2020 19:48:42,1605296921578,-5,13/11/2020 14:48:41,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,4,3,1,Trial,Zone3,response_keyboard_single,975.0849999836646,,,f,2,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
14,1605296923112,13/11/2020 19:48:43,1605296922591,-5,13/11/2020 14:48:42,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,4,3,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
15,1605296923237,13/11/2020 19:48:43,1605296922602,-5,13/11/2020 14:48:42,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,5,4,1,Trial,Zone5,content_web_audio,0.8350000134669244,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
16,1605296923862,13/11/2020 19:48:43,1605296923345,-5,13/11/2020 14:48:43,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,5,4,1,Trial,Zone4,response_keyboard_single,744.2550000268966,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
17,1605296925114,13/11/2020 19:48:45,1605296924590,-5,13/11/2020 14:48:44,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,5,4,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
18,1605296925223,13/11/2020 19:48:45,1605296924603,-5,13/11/2020 14:48:44,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,6,5,1,Trial,Zone5,content_web_audio,0.8099999977275729,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
19,1605296925820,13/11/2020 19:48:45,1605296925282,-5,13/11/2020 14:48:45,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,6,5,1,Trial,Zone4,response_keyboard_single,680.1250000135042,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
20,1605296927117,13/11/2020 19:48:47,1605296926594,-5,13/11/2020 14:48:46,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,6,5,1,Trial,Zone1,timelimit_screen,2004.7229999999981,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
21,1605296927399,13/11/2020 19:48:47,1605296926605,-5,13/11/2020 14:48:46,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,7,6,1,Trial,Zone5,content_web_audio,0.8399999933317304,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
22,1605296927852,13/11/2020 19:48:47,1605296927330,-5,13/11/2020 14:48:47,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,7,6,1,Trial,Zone3,response_keyboard_single,726.4699999941513,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
23,1605296929117,13/11/2020 19:48:49,1605296928596,-5,13/11/2020 14:48:48,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,7,6,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
24,1605296929242,13/11/2020 19:48:49,1605296928606,-5,13/11/2020 14:48:48,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,8,7,1,Trial,Zone5,content_web_audio,0.910000002477318,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
25,1605296929805,13/11/2020 19:48:49,1605296929277,-5,13/11/2020 14:48:49,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,8,7,1,Trial,Zone4,response_keyboard_single,671.8899999978021,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
26,1605296931134,13/11/2020 19:48:51,1605296930595,-5,13/11/2020 14:48:50,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,8,7,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
27,1605296931260,13/11/2020 19:48:51,1605296930605,-5,13/11/2020 14:48:50,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,9,8,1,Trial,Zone5,content_web_audio,0.7700000423938036,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
28,1605296931791,13/11/2020 19:48:51,1605296931265,-5,13/11/2020 14:48:51,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,9,8,1,Trial,Zone4,response_keyboard_single,660.9300000127405,,,j,1,1,0,0,,,,,,Trial,1,j,m150_pie.mp3,,mixed,m150
29,1605296933119,13/11/2020 19:48:53,1605296932595,-5,13/11/2020 14:48:52,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,9,8,1,Trial,Zone1,timelimit_screen,1999.9199999999983,,,,,0,1,0,,,1,,,Trial,1,j,m150_pie.mp3,,mixed,m150
30,1605296933228,13/11/2020 19:48:53,1605296932609,-5,13/11/2020 14:48:52,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,10,9,1,Trial,Zone5,content_web_audio,3.1549999839626253,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
31,1605296963754,13/11/2020 19:49:23,1605296933055,-5,13/11/2020 14:48:53,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,10,9,1,Trial,Zone3,response_keyboard_single,448.9099999773316,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
32,1605296963754,13/11/2020 19:49:23,1605296934594,-5,13/11/2020 14:48:54,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,10,9,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
33,1605296963754,13/11/2020 19:49:23,1605296934603,-5,13/11/2020 14:48:54,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,11,10,1,Trial,Zone5,content_web_audio,0.7200000109151006,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
34,1605296963754,13/11/2020 19:49:23,1605296935361,-5,13/11/2020 14:48:55,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,11,10,1,Trial,Zone3,response_keyboard_single,758.7749999947846,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
35,1605296963754,13/11/2020 19:49:23,1605296936598,-5,13/11/2020 14:48:56,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,11,10,1,Trial,Zone1,timelimit_screen,2003.3040000000037,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
36,1605296963754,13/11/2020 19:49:23,1605296936606,-5,13/11/2020 14:48:56,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,12,11,1,Trial,Zone5,content_web_audio,0.8249999955296516,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
37,1605296963754,13/11/2020 19:49:23,1605296937333,-5,13/11/2020 14:48:57,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,12,11,1,Trial,Zone3,response_keyboard_single,727.8700000024401,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
38,1605296963754,13/11/2020 19:49:23,1605296938598,-5,13/11/2020 14:48:58,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,12,11,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
39,1605296963754,13/11/2020 19:49:23,1605296938607,-5,13/11/2020 14:48:58,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,13,12,1,Trial,Zone5,content_web_audio,0.7450000266544521,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
40,1605296963754,13/11/2020 19:49:23,1605296939183,-5,13/11/2020 14:48:59,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,13,12,1,Trial,Zone4,response_keyboard_single,577.3400000180118,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
41,1605296963754,13/11/2020 19:49:23,1605296940598,-5,13/11/2020 14:49:00,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,13,12,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
42,1605296963754,13/11/2020 19:49:23,1605296940606,-5,13/11/2020 14:49:00,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,14,13,1,Trial,Zone5,content_web_audio,0.7949999999254942,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
43,1605296963754,13/11/2020 19:49:23,1605296941554,-5,13/11/2020 14:49:01,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,14,13,1,Trial,Zone3,response_keyboard_single,949.1350000025705,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,mixed,m160
44,1605296963754,13/11/2020 19:49:23,1605296942597,-5,13/11/2020 14:49:02,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,14,13,1,Trial,Zone1,timelimit_screen,1999.9199999999837,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,mixed,m160
45,1605296963754,13/11/2020 19:49:23,1605296942606,-5,13/11/2020 14:49:02,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,15,14,1,Trial,Zone5,content_web_audio,1.179999962914735,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
46,1605296963754,13/11/2020 19:49:23,1605296943162,-5,13/11/2020 14:49:03,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,15,14,1,Trial,Zone4,response_keyboard_single,556.8849999690428,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
47,1605296963754,13/11/2020 19:49:23,1605296944598,-5,13/11/2020 14:49:04,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,15,14,1,Trial,Zone1,timelimit_screen,1999.9200000000128,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,mixed,m160
48,1605296963754,13/11/2020 19:49:23,1605296944610,-5,13/11/2020 14:49:04,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,16,15,1,Trial,Zone5,content_web_audio,0.7949999999254942,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
49,1605296963754,13/11/2020 19:49:23,1605296945241,-5,13/11/2020 14:49:05,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,16,15,1,Trial,Zone3,response_keyboard_single,632.080000010319,,,f,1,1,0,0,,,,,,Trial,1,f,m150_buy.mp3,,mixed,m150
50,1605296963754,13/11/2020 19:49:23,1605296946601,-5,13/11/2020 14:49:06,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,16,15,1,Trial,Zone1,timelimit_screen,2003.8250000000116,,,,,0,1,0,,,1,,,Trial,1,f,m150_buy.mp3,,mixed,m150
51,1605296963896,13/11/2020 19:49:23,1605296946610,-5,13/11/2020 14:49:06,24435,13,task-5l7d,,7777881,115648,2311031,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.80,1440x900,1440x711,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,Two Talker,,C,dialogueC,dialogueC,17,16,1,Trial,Zone5,content_web_audio,0.8750000270083547,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,mixed,m160
